arm,run,catalyst,pathway,is_best,step_idx,parent,product,rule,n_electrons,delta_e,delta_zpe,delta_ts,dG0,U_onset,feasible,pathway_idx
deepseek-v3,10766649,Pt(111)_ORR,*OO → *OOOH → *HOOOH → *OOH → *O → *OH → *HOH → *,False,2,*HOOOH,*OOH,bond_dissociation,0,-2.1482,0.0837,0.32,-2.3845,-999.0,False,9
deepseek-v3,10766649,Pt(111)_ORR,*OO → *OOOH → *HOOOH → *OOH → *O → *OH → *HOH → *,False,3,*OOH,*O,bond_dissociation,0,-2.3126,0.0707,0.2217,-2.4636,-999.0,False,9
deepseek-v3,10766649,Pt(111)_ORR,*OO → *OOOH → *HOOOH → *OOH → *O → *OH → *HOH → *,False,4,*O,*OH,protonation,-1,-0.5752,0.1477,-0.1621,-0.2654,-999.0,False,9
deepseek-v3,10766649,Pt(111)_ORR,*OO → *OOOH → *HOOOH → *OOH → *O → *OH → *HOH → *,False,5,*OH,*HOH,protonation,-1,-1.1387,0.1379,-0.0596,-0.9412,-999.0,False,9
deepseek-v3,10766649,Pt(111)_ORR,*OO → *OOOH → *HOOOH → *OOH → *O → *OH → *HOH → *,False,6,*HOH,*,product_desorption,0,0.4139,-0.0625,0.3611,-0.0097,-999.0,False,9
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3679,0.1509,-0.2279,0.7467,-0.7467,True,0
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,False,1,*COOH,*CO,reductive_dehydration,-1,-0.2025,0.014,0.2843,-0.4728,-0.7467,True,0
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,False,2,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.7467,True,0
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3679,0.1509,-0.2279,0.7467,-0.7467,True,1
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,1,*COOH,*HCOOH,protonation,-1,-0.6713,0.1586,-0.1395,-0.3732,-0.7467,True,1
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,2,*HCOOH,*CHO,bond_dissociation,0,0.6193,-0.0263,0.2573,0.3357,-0.7467,True,1
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,3,*CHO,*CO,bond_dissociation,0,-0.1505,-0.1183,0.1665,-0.4353,-0.7467,True,1
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,4,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.7467,True,1
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,0,*CO2,*COOH,protonation,-1,0.3679,0.1509,-0.2279,0.7467,-0.7467,True,2
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,1,*COOH,*HCOOH,protonation,-1,-0.6713,0.1586,-0.1395,-0.3732,-0.7467,True,2
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,2,*HCOOH,*CHO,bond_dissociation,0,0.6193,-0.0263,0.2573,0.3357,-0.7467,True,2
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,3,*CHO,*CO,desorption,0,-0.1505,-0.1183,0.1665,-0.4353,-0.7467,True,2
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *COOH → *HCOOH → *CHO → *CO → *,False,4,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.7467,True,2
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *COOH → *CO → *,True,0,*CO2,*OCHO,protonation,-1,0.1451,0.1486,-0.2318,0.5254,-0.5254,True,3
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *COOH → *CO → *,True,1,*OCHO,*HCOOH,protonation,-1,-0.4485,0.161,-0.1356,-0.1519,-0.5254,True,3
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *COOH → *CO → *,True,2,*HCOOH,*COOH,bond_dissociation,0,0.6713,-0.1586,0.1395,0.3732,-0.5254,True,3
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *COOH → *CO → *,True,3,*COOH,*CO,bond_dissociation,0,-0.2025,0.014,0.2843,-0.4728,-0.5254,True,3
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *COOH → *CO → *,True,4,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.5254,True,3
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,0,*CO2,*OCHO,protonation,-1,0.1451,0.1486,-0.2318,0.5254,-0.5254,True,4
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,1,*OCHO,*HCOOH,protonation,-1,-0.4485,0.161,-0.1356,-0.1519,-0.5254,True,4
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,2,*HCOOH,*CHO,bond_dissociation,0,0.6193,-0.0263,0.2573,0.3357,-0.5254,True,4
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,3,*CHO,*CO,bond_dissociation,0,-0.1505,-0.1183,0.1665,-0.4353,-0.5254,True,4
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,4,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.5254,True,4
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,0,*CO2,*OCHO,protonation,-1,0.1451,0.1486,-0.2318,0.5254,-0.5254,True,5
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,1,*OCHO,*HCOOH,protonation,-1,-0.4485,0.161,-0.1356,-0.1519,-0.5254,True,5
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,2,*HCOOH,*CHO,bond_dissociation,0,0.6193,-0.0263,0.2573,0.3357,-0.5254,True,5
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,3,*CHO,*CO,desorption,0,-0.1505,-0.1183,0.1665,-0.4353,-0.5254,True,5
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *HCOOH → *CHO → *CO → *,False,4,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.5254,True,5
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *OCO → *COOH → *CO → *,False,0,*CO2,*OCHO,protonation,-1,0.1451,0.1486,-0.2318,0.5254,-0.5254,True,6
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *OCO → *COOH → *CO → *,False,1,*OCHO,*OCO,bond_dissociation,0,2.1559,-0.1843,0.1288,1.8428,-0.5254,True,6
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *OCO → *COOH → *CO → *,False,2,*OCO,*COOH,protonation,-1,-1.933,0.1867,-0.1249,-1.6215,-0.5254,True,6
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *OCO → *COOH → *CO → *,False,3,*COOH,*CO,bond_dissociation,0,-0.2025,0.014,0.2843,-0.4728,-0.5254,True,6
deepseek-v4-pro,10767243,Au(110)_CO2RR,*CO2 → *OCHO → *OCO → *COOH → *CO → *,False,4,*CO,*,desorption,0,0.7533,-0.0552,0.438,0.2601,-0.5254,True,6
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1895,-0.5608,0.5608,True,0
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,1,*OOH,*OOH2,protonation,-1,-1.2387,0.1673,-0.1666,-0.9047,0.5608,True,0
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,2,*OOH2,*OH,reductive_dehydration,-1,-1.9628,0.0563,0.2328,-2.1393,0.5608,True,0
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,3,*OH,*H2O,protonation,-1,-1.3895,0.1319,-0.1198,-1.1378,0.5608,True,0
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,4,*H2O,*,desorption,0,0.2779,-0.0385,0.3982,-0.1588,0.5608,True,0
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1895,-0.5608,0.5608,True,1
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,1,*OOH,*O,reductive_dehydration,-1,-1.9439,0.0839,0.2147,-2.0747,0.5608,True,1
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,2,*O,*OH,protonation,-1,-1.2576,0.1397,-0.1486,-0.9692,0.5608,True,1
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,3,*OH,*H2O,protonation,-1,-1.3895,0.1319,-0.1198,-1.1378,0.5608,True,1
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,4,*H2O,*,desorption,0,0.2779,-0.0385,0.3982,-0.1588,0.5608,True,1
deepseek-v4-pro,10767243,Au(111)_ORR,"*OO → *OOH → *O, → *OH → *H2O → *",False,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1895,-0.5608,0.5608,True,2
deepseek-v4-pro,10767243,Au(111)_ORR,"*OO → *OOH → *O, → *OH → *H2O → *",False,1,*OOH,"*O,",reductive_dehydration,-1,-1.9439,0.0839,0.2147,-2.0747,0.5608,True,2
deepseek-v4-pro,10767243,Au(111)_ORR,"*OO → *OOH → *O, → *OH → *H2O → *",False,2,"*O,",*OH,protonation,-1,-1.2576,0.1397,-0.1486,-0.9692,0.5608,True,2
deepseek-v4-pro,10767243,Au(111)_ORR,"*OO → *OOH → *O, → *OH → *H2O → *",False,3,*OH,*H2O,protonation,-1,-1.3895,0.1319,-0.1198,-1.1378,0.5608,True,2
deepseek-v4-pro,10767243,Au(111)_ORR,"*OO → *OOH → *O, → *OH → *H2O → *",False,4,*H2O,*,desorption,0,0.2779,-0.0385,0.3982,-0.1588,0.5608,True,2
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1895,-0.5608,0.5608,True,3
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,1,*OOH,*OOH2,protonation,-1,-1.2387,0.1673,-0.1666,-0.9047,0.5608,True,3
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,2,*OOH2,*O,bond_dissociation,0,-0.7052,-0.0834,0.3814,-1.17,0.5608,True,3
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-1.2576,0.1397,-0.1486,-0.9692,0.5608,True,3
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.3895,0.1319,-0.1198,-1.1378,0.5608,True,3
deepseek-v4-pro,10767243,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,5,*H2O,*,desorption,0,0.2779,-0.0385,0.3982,-0.1588,0.5608,True,3
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,0,*OO,*OOH,protonation,-1,-0.6016,0.1566,-0.1383,-0.3066,0.3066,True,0
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,1,*OOH,*OOH2,protonation,-1,-0.7254,0.1468,-0.1221,-0.4566,0.3066,True,0
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,2,*OOH2,*OOH3,protonation,-1,-3.039,0.1415,-0.2747,-2.6228,0.3066,True,0
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,3,*OOH3,*H2O,reductive_dehydration,-1,-0.2645,0.068,0.4001,-0.5966,0.3066,True,0
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,4,*H2O,*,desorption,0,0.4129,-0.0632,0.3605,-0.0108,0.3066,True,0
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6016,0.1566,-0.1383,-0.3066,0.3066,True,1
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,False,1,*OOH,*OOH2,protonation,-1,-0.7254,0.1468,-0.1221,-0.4566,0.3066,True,1
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,False,2,*OOH2,*OH,reductive_dehydration,-1,-2.1664,0.071,0.1843,-2.2797,0.3066,True,1
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,False,3,*OH,*H2O,protonation,-1,-1.1371,0.1385,-0.0589,-0.9397,0.3066,True,1
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,False,4,*H2O,*,desorption,0,0.4129,-0.0632,0.3605,-0.0108,0.3066,True,1
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6016,0.1566,-0.1383,-0.3066,0.2657,True,2
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,1,*OOH,*O,reductive_dehydration,-1,-2.3161,0.07,0.2245,-2.4706,0.2657,True,2
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,2,*O,*OH,protonation,-1,-0.5757,0.1478,-0.1622,-0.2657,0.2657,True,2
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,3,*OH,*H2O,protonation,-1,-1.1371,0.1385,-0.0589,-0.9397,0.2657,True,2
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,4,*H2O,*,desorption,0,0.4129,-0.0632,0.3605,-0.0108,0.2657,True,2
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6016,0.1566,-0.1383,-0.3066,0.3066,True,3
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *OH → *H2O → *,False,1,*OOH,*OOH2,protonation,-1,-0.7254,0.1468,-0.1221,-0.4566,0.3066,True,3
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *OH → *H2O → *,False,2,*OOH2,*OOH3,protonation,-1,-3.039,0.1415,-0.2747,-2.6228,0.3066,True,3
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *OH → *H2O → *,False,3,*OOH3,*OH,bond_dissociation,0,0.8726,-0.0705,0.459,0.3431,0.3066,True,3
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1371,0.1385,-0.0589,-0.9397,0.3066,True,3
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *OH → *H2O → *,False,5,*H2O,*,desorption,0,0.4129,-0.0632,0.3605,-0.0108,0.3066,True,3
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.6016,0.1566,-0.1383,-0.3066,0.2657,True,4
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,1,*OOH,*OOH2,protonation,-1,-0.7254,0.1468,-0.1221,-0.4566,0.2657,True,4
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,2,*OOH2,*O,bond_dissociation,0,-1.5907,-0.0768,0.3465,-2.014,0.2657,True,4
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5757,0.1478,-0.1622,-0.2657,0.2657,True,4
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1371,0.1385,-0.0589,-0.9397,0.2657,True,4
deepseek-v4-pro,10767243,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,5,*H2O,*,desorption,0,0.4129,-0.0632,0.3605,-0.0108,0.2657,True,4
deepseek-v4-pro,10767247,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,0,*CO2,*COOH,protonation,-1,0.3529,0.154,-0.2393,0.7461,-0.7461,True,0
deepseek-v4-pro,10767247,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,1,*COOH,*CO,reductive_dehydration,-1,-0.1867,0.0113,0.2903,-0.4657,-0.7461,True,0
deepseek-v4-pro,10767247,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,2,*CO,*,desorption,0,0.7528,-0.0555,0.4406,0.2567,-0.7461,True,0
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1892,-0.5612,-4.4143,True,0
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,1,*OOH,*OOH2,protonation,-1,-1.2387,0.1673,-0.1666,-0.9047,-4.4143,True,0
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,2,*OOH2,*O2H3,protonation,-1,0.0525,4.0544,-0.3073,4.4143,-4.4143,True,0
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,3,*O2H3,*OH,bond_dissociation,0,-2.0153,-3.9981,0.5401,-6.5535,-4.4143,True,0
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.3895,0.1324,-0.1219,-1.1352,-4.4143,True,0
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,5,*H2O,*,desorption,0,0.2779,-0.039,0.4003,-0.1614,-4.4143,True,0
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1892,-0.5612,-4.4143,True,1
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,1,*OOH,*OOH2,protonation,-1,-1.2387,0.1673,-0.1666,-0.9047,-4.4143,True,1
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,2,*OOH2,*O2H3,protonation,-1,0.0525,4.0544,-0.3073,4.4143,-4.4143,True,1
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,3,*O2H3,*OH,desorption,0,-2.0153,-3.9981,0.5401,-6.5535,-4.4143,True,1
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.3895,0.1324,-0.1219,-1.1352,-4.4143,True,1
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O2H3 → *OH → *H2O → *,False,5,*H2O,*,desorption,0,0.2779,-0.039,0.4003,-0.1614,-4.4143,True,1
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,True,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1892,-0.5612,0.5612,True,2
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,True,1,*OOH,*OOH2,protonation,-1,-1.2387,0.1673,-0.1666,-0.9047,0.5612,True,2
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,True,2,*OOH2,*O,bond_dissociation,0,-0.7052,-0.0834,0.3814,-1.17,0.5612,True,2
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,True,3,*O,*OH,protonation,-1,-1.2576,0.1398,-0.1487,-0.9692,0.5612,True,2
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,True,4,*OH,*H2O,protonation,-1,-1.3895,0.1324,-0.1219,-1.1352,0.5612,True,2
deepseek-v4-pro,10767247,Au(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,True,5,*H2O,*,desorption,0,0.2779,-0.039,0.4003,-0.1614,0.5612,True,2
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,0,*OO,*OOH,protonation,-1,-0.601,0.1558,-0.1354,-0.3097,0.3097,True,0
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,1,*OOH,*OOH2,protonation,-1,-0.726,0.1476,-0.125,-0.4535,0.3097,True,0
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,2,*OOH2,*OH,reductive_dehydration,-1,-2.1664,0.071,0.1843,-2.2797,0.3097,True,0
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,3,*OH,*H2O,protonation,-1,-1.1379,0.1395,-0.0692,-0.9292,0.3097,True,0
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *OH → *H2O → *,True,4,*H2O,*,desorption,0,0.4136,-0.0643,0.3708,-0.0214,0.3097,True,0
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.601,0.1558,-0.1354,-0.3097,0.2657,True,1
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,1,*OOH,*O,reductive_dehydration,-1,-2.3167,0.0708,0.2216,-2.4675,0.2657,True,1
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,2,*O,*OH,protonation,-1,-0.5757,0.1478,-0.1622,-0.2657,0.2657,True,1
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,3,*OH,*H2O,protonation,-1,-1.1379,0.1395,-0.0692,-0.9292,0.2657,True,1
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *O → *OH → *H2O → *,False,4,*H2O,*,desorption,0,0.4136,-0.0643,0.3708,-0.0214,0.2657,True,1
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,0,*OO,*OOH,protonation,-1,-0.601,0.1558,-0.1354,-0.3097,0.2657,True,2
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,1,*OOH,*OOH2,protonation,-1,-0.726,0.1476,-0.125,-0.4535,0.2657,True,2
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,2,*OOH2,*O,bond_dissociation,0,-1.5907,-0.0768,0.3465,-2.014,0.2657,True,2
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,3,*O,*OH,protonation,-1,-0.5757,0.1478,-0.1622,-0.2657,0.2657,True,2
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,4,*OH,*H2O,protonation,-1,-1.1379,0.1395,-0.0692,-0.9292,0.2657,True,2
deepseek-v4-pro,10767247,Pt(111)_ORR,*OO → *OOH → *OOH2 → *O → *OH → *H2O → *,False,5,*H2O,*,desorption,0,0.4136,-0.0643,0.3708,-0.0214,0.2657,True,2
deepseek-v4-pro,10767248,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,0,*CO2,*COOH,protonation,-1,0.3526,0.154,-0.2367,0.7433,-0.7433,True,0
deepseek-v4-pro,10767248,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,1,*COOH,*CO,reductive_dehydration,-1,-0.1866,0.0112,0.2914,-0.4667,-0.7433,True,0
deepseek-v4-pro,10767248,Au(110)_CO2RR,*CO2 → *COOH → *CO → *,True,2,*CO,*,product_desorption,0,0.7528,-0.0555,0.4405,0.2568,-0.7433,True,0
deepseek-v4-pro,10767248,Au(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,0,*OO,*OOH,protonation,-1,-0.9049,0.1546,-0.1896,-0.5607,0.5607,True,0
deepseek-v4-pro,10767248,Au(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,1,*OOH,*OOH2,protonation,-1,-1.2387,0.1673,-0.1667,-0.9046,0.5607,True,0
deepseek-v4-pro,10767248,Au(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,2,*OOH2,*OOH3,protonation,-1,-2.4925,0.1349,-0.1879,-2.1697,0.5607,True,0
deepseek-v4-pro,10767248,Au(111)_ORR,*OO → *OOH → *OOH2 → *OOH3 → *H2O → *,True,3,*OOH3,*H2O,reductive_dehydration,-1,-0.8598,0.0538,0.2987,-1.1047,0.5607,True,0
